resultId,raceId,driverId,constructorId,number,grid,position,positionOrder,points,laps,milliseconds,fastestLap,rank,statusId,date
23437,958,807,3,27.0,7,9.0,9,2.0,57,5713562.0,40.0,12.0,1,2017-04-16 15:00:00
23438,958,153,207,8.0,9,8.0,8,4.0,57,5708239.0,33.0,8.0,1,2017-04-16 15:00:00
23439,958,814,9,11.0,18,7.0,7,6.0,57,5695980.0,39.0,7.0,1,2017-04-16 15:00:00
23440,959,19,5,5.0,1,2.0,2,18.0,52,5289360.0,49.0,2.0,1,2017-04-30 12:00:00
23441,959,3,0,14.0,15,,20,0.0,0,,,0.0,131,2017-04-30 12:00:00
23442,959,153,207,8.0,19,,19,0.0,0,,,0.0,4,2017-04-30 12:00:00
23443,959,834,3,30.0,16,,18,0.0,0,,,0.0,4,2017-04-30 12:00:00
23444,959,816,8,3.0,5,,17,0.0,5,,4.0,17.0,23,2017-04-30 12:00:00
23445,959,835,14,94.0,17,16.0,16,0.0,50,,37.0,16.0,12,2017-04-30 12:00:00
23446,959,821,129,77.0,3,1.0,1,25.0,52,5288743.0,49.0,3.0,1,2017-04-30 12:00:00
23447,959,827,14,9.0,18,15.0,15,0.0,51,,48.0,15.0,11,2017-04-30 12:00:00
23448,959,824,207,20.0,13,13.0,13,0.0,51,,40.0,13.0,11,2017-04-30 12:00:00
23449,959,825,4,26.0,12,12.0,12,0.0,51,,50.0,5.0,11,2017-04-30 12:00:00
23450,959,831,4,55.0,14,10.0,10,1.0,51,,51.0,11.0,11,2017-04-30 12:00:00
23451,959,12,2,19.0,6,9.0,9,2.0,51,,45.0,4.0,11,2017-04-30 12:00:00
23452,959,807,3,27.0,8,8.0,8,4.0,52,5384931.0,52.0,7.0,1,2017-04-30 12:00:00
23453,959,838,9,31.0,10,7.0,7,6.0,52,5383747.0,50.0,10.0,1,2017-04-30 12:00:00
23454,959,814,9,11.0,9,6.0,6,8.0,52,5375531.0,51.0,9.0,1,2017-04-30 12:00:00
23455,959,829,8,33.0,7,5.0,5,10.0,52,5349159.0,47.0,8.0,1,2017-04-30 12:00:00
23456,959,0,129,44.0,4,4.0,4,12.0,52,5325063.0,18.0,6.0,1,2017-04-30 12:00:00
23457,959,7,5,7.0,2,3.0,3,15.0,52,5299743.0,49.0,1.0,1,2017-04-30 12:00:00
23458,959,837,0,2.0,20,14.0,14,0.0,51,,47.0,14.0,11,2017-04-30 12:00:00
23459,959,839,2,18.0,11,11.0,11,0.0,51,,50.0,12.0,11,2017-04-30 12:00:00
23460,960,837,0,2.0,20,,18,0.0,32,,14.0,18.0,4,2017-05-14 12:00:00
23461,960,821,129,77.0,3,,17,0.0,38,,28.0,5.0,131,2017-05-14 12:00:00
23462,960,835,14,94.0,15,8.0,8,4.0,65,,58.0,14.0,11,2017-05-14 12:00:00
23463,960,7,5,7.0,4,,20,0.0,0,,,0.0,130,2017-05-14 12:00:00
23464,960,839,2,18.0,18,16.0,16,0.0,64,,50.0,16.0,12,2017-05-14 12:00:00
23465,960,829,8,33.0,5,,19,0.0,1,,,0.0,130,2017-05-14 12:00:00
23466,960,834,3,30.0,17,15.0,15,0.0,64,,44.0,6.0,12,2017-05-14 12:00:00
23467,960,807,3,27.0,13,6.0,6,8.0,65,,56.0,15.0,11,2017-05-14 12:00:00
23468,960,12,2,19.0,9,13.0,13,0.0,64,,64.0,13.0,12,2017-05-14 12:00:00
23469,960,0,129,44.0,1,1.0,1,25.0,66,5756497.0,64.0,1.0,1,2017-05-14 12:00:00
23470,960,838,9,31.0,10,5.0,5,10.0,65,,40.0,11.0,11,2017-05-14 12:00:00
23471,960,814,9,11.0,8,4.0,4,12.0,65,,51.0,7.0,11,2017-05-14 12:00:00
23472,960,816,8,3.0,6,3.0,3,15.0,66,5832317.0,40.0,3.0,1,2017-05-14 12:00:00
23473,960,824,207,20.0,11,14.0,14,0.0,64,,15.0,12.0,12,2017-05-14 12:00:00
23474,960,19,5,5.0,2,2.0,2,18.0,66,5759987.0,43.0,2.0,1,2017-05-14 12:00:00
23475,960,825,4,26.0,19,9.0,9,2.0,65,,37.0,8.0,11,2017-05-14 12:00:00
23476,960,153,207,8.0,14,10.0,10,1.0,65,,50.0,17.0,11,2017-05-14 12:00:00
23477,960,827,14,9.0,16,11.0,11,0.0,64,,60.0,10.0,12,2017-05-14 12:00:00
23478,960,3,0,14.0,7,12.0,12,0.0,64,,64.0,4.0,12,2017-05-14 12:00:00
23479,960,831,4,55.0,12,7.0,7,6.0,65,,61.0,9.0,11,2017-05-14 12:00:00
23480,961,837,0,2.0,12,,16,0.0,66,,45.0,15.0,3,2017-05-28 12:00:00
23481,961,807,3,27.0,10,,20,0.0,15,,13.0,19.0,6,2017-05-28 12:00:00
23482,961,835,14,94.0,18,,19,0.0,57,,25.0,20.0,4,2017-05-28 12:00:00
23483,961,17,0,22.0,20,,18,0.0,57,,47.0,17.0,130,2017-05-28 12:00:00
23484,961,827,14,9.0,19,,17,0.0,63,,39.0,16.0,3,2017-05-28 12:00:00
23485,961,839,2,18.0,17,15.0,15,0.0,71,,71.0,6.0,23,2017-05-28 12:00:00
23486,961,825,4,26.0,9,14.0,14,0.0,71,,43.0,11.0,130,2017-05-28 12:00:00
23487,961,821,129,77.0,3,4.0,4,12.0,78,6289857.0,22.0,9.0,1,2017-05-28 12:00:00
23488,961,838,9,31.0,15,12.0,12,0.0,78,6308065.0,52.0,10.0,1,2017-05-28 12:00:00
23489,961,834,3,30.0,16,11.0,11,0.0,78,6307077.0,55.0,13.0,1,2017-05-28 12:00:00
23490,961,824,207,20.0,11,10.0,10,1.0,78,6305783.0,44.0,7.0,1,2017-05-28 12:00:00
23491,961,12,2,19.0,14,9.0,9,2.0,78,6303785.0,50.0,12.0,1,2017-05-28 12:00:00
23492,961,153,207,8.0,8,8.0,8,4.0,78,6302490.0,45.0,18.0,1,2017-05-28 12:00:00
23493,961,0,129,44.0,13,7.0,7,6.0,78,6300141.0,54.0,5.0,1,2017-05-28 12:00:00
23494,961,831,4,55.0,6,6.0,6,8.0,78,6296378.0,39.0,14.0,1,2017-05-28 12:00:00
23495,961,829,8,33.0,4,5.0,5,10.0,78,6290539.0,56.0,8.0,1,2017-05-28 12:00:00
23496,961,814,9,11.0,7,13.0,13,0.0,78,6323429.0,76.0,1.0,1,2017-05-28 12:00:00
23497,961,816,8,3.0,5,3.0,3,15.0,78,6288085.0,51.0,4.0,1,2017-05-28 12:00:00
23498,961,7,5,7.0,1,2.0,2,18.0,78,6287485.0,39.0,3.0,1,2017-05-28 12:00:00
23499,961,19,5,5.0,2,1.0,1,25.0,78,6284340.0,38.0,2.0,1,2017-05-28 12:00:00
23500,962,3,0,14.0,12,16.0,16,0.0,66,,63.0,4.0,131,2017-06-11 18:00:00
23501,962,825,4,26.0,11,,17,0.0,54,,33.0,13.0,131,2017-06-11 18:00:00
23502,962,835,14,94.0,20,15.0,15,0.0,68,,66.0,17.0,12,2017-06-11 18:00:00
23503,962,12,2,19.0,7,,19,0.0,0,,,0.0,4,2017-06-11 18:00:00
23504,962,831,4,55.0,13,,20,0.0,0,,,0.0,4,2017-06-11 18:00:00
23505,962,829,8,33.0,5,,18,0.0,10,,9.0,18.0,10,2017-06-11 18:00:00
23506,962,837,0,2.0,16,14.0,14,0.0,69,,69.0,14.0,11,2017-06-11 18:00:00
23507,962,19,5,5.0,2,4.0,4,12.0,70,5621061.0,70.0,2.0,1,2017-06-11 18:00:00
23508,962,824,207,20.0,18,12.0,12,0.0,69,,65.0,10.0,11,2017-06-11 18:00:00
23509,962,0,129,44.0,1,1.0,1,25.0,70,5585154.0,64.0,1.0,1,2017-06-11 18:00:00
23510,962,821,129,77.0,3,2.0,2,18.0,70,5604937.0,65.0,5.0,1,2017-06-11 18:00:00
23511,962,827,14,9.0,19,13.0,13,0.0,69,,50.0,16.0,11,2017-06-11 18:00:00
23512,962,814,9,11.0,8,5.0,5,10.0,70,5625630.0,62.0,11.0,1,2017-06-11 18:00:00
23513,962,838,9,31.0,9,6.0,6,8.0,70,5625870.0,68.0,9.0,1,2017-06-11 18:00:00
23514,962,816,8,3.0,6,3.0,3,15.0,70,5620451.0,67.0,8.0,1,2017-06-11 18:00:00
23515,962,807,3,27.0,10,8.0,8,4.0,70,5645528.0,64.0,7.0,1,2017-06-11 18:00:00
23516,962,839,2,18.0,17,9.0,9,2.0,69,,64.0,6.0,11,2017-06-11 18:00:00
23517,962,153,207,8.0,14,10.0,10,1.0,69,,58.0,15.0,11,2017-06-11 18:00:00
23518,962,834,3,30.0,15,11.0,11,0.0,69,,64.0,12.0,11,2017-06-11 18:00:00
23519,962,7,5,7.0,4,7.0,7,6.0,70,5643786.0,59.0,3.0,1,2017-06-11 18:00:00
23520,963,814,9,11.0,6,,15,0.0,39,,37.0,8.0,136,2017-06-25 13:00:00
23521,963,834,3,30.0,20,,20,0.0,7,,5.0,20.0,131,2017-06-25 13:00:00
23522,963,825,4,26.0,11,,19,0.0,9,,9.0,18.0,84,2017-06-25 13:00:00
23523,963,829,8,33.0,5,,18,0.0,12,,10.0,12.0,51,2017-06-25 13:00:00
23524,963,807,3,27.0,13,,17,0.0,24,,9.0,19.0,3,2017-06-25 13:00:00
23525,963,12,2,19.0,9,,16,0.0,25,,10.0,17.0,22,2017-06-25 13:00:00
23526,963,7,5,7.0,3,14.0,14,0.0,46,,44.0,7.0,34,2017-06-25 13:00:00
23527,963,19,5,5.0,4,4.0,4,12.0,51,7441549.0,47.0,1.0,1,2017-06-25 13:00:00
23528,963,837,0,2.0,18,12.0,12,0.0,51,7527733.0,45.0,13.0,1,2017-06-25 13:00:00
23529,963,839,2,18.0,8,3.0,3,15.0,51,7439582.0,44.0,5.0,1,2017-06-25 13:00:00
23530,963,816,8,3.0,10,1.0,1,25.0,51,7435573.0,46.0,4.0,1,2017-06-25 13:00:00
23531,963,0,129,44.0,1,5.0,5,10.0,51,7441761.0,46.0,2.0,1,2017-06-25 13:00:00
23532,963,838,9,31.0,7,6.0,6,8.0,51,7465871.0,39.0,9.0,1,2017-06-25 13:00:00
23533,963,821,129,77.0,2,2.0,2,18.0,51,7439477.0,51.0,3.0,1,2017-06-25 13:00:00
23534,963,831,4,55.0,15,8.0,8,4.0,51,7484973.0,46.0,10.0,1,2017-06-25 13:00:00
23535,963,3,0,14.0,19,9.0,9,2.0,51,7495124.0,49.0,6.0,1,2017-06-25 13:00:00
23536,963,835,14,94.0,14,10.0,10,1.0,51,7524666.0,46.0,15.0,1,2017-06-25 13:00:00
23537,963,827,14,9.0,17,11.0,11,0.0,51,7527367.0,45.0,16.0,1,2017-06-25 13:00:00
23538,963,824,207,20.0,12,7.0,7,6.0,51,7477326.0,45.0,11.0,1,2017-06-25 13:00:00
23539,963,153,207,8.0,16,13.0,13,0.0,50,,45.0,14.0,11,2017-06-25 13:00:00
23540,964,807,3,27.0,11,13.0,13,0.0,70,,64.0,14.0,11,2017-07-09 12:00:00
23541,964,829,8,33.0,5,,20,0.0,0,,,0.0,130,2017-07-09 12:00:00
23542,964,3,0,14.0,12,,19,0.0,1,,,0.0,130,2017-07-09 12:00:00
23543,964,824,207,20.0,15,,18,0.0,29,,23.0,18.0,9,2017-07-09 12:00:00
23544,964,831,4,55.0,10,,17,0.0,44,,42.0,15.0,5,2017-07-09 12:00:00
23545,964,825,4,26.0,14,16.0,16,0.0,68,,57.0,6.0,13,2017-07-09 12:00:00
23546,964,827,14,9.0,19,15.0,15,0.0,69,,56.0,17.0,12,2017-07-09 12:00:00
23547,964,835,14,94.0,20,14.0,14,0.0,70,,60.0,16.0,11,2017-07-09 12:00:00
23548,964,834,3,30.0,16,11.0,11,0.0,70,,64.0,11.0,11,2017-07-09 12:00:00
23549,964,839,2,18.0,18,10.0,10,1.0,70,,67.0,13.0,11,2017-07-09 12:00:00
23550,964,837,0,2.0,13,12.0,12,0.0,70,,67.0,8.0,11,2017-07-09 12:00:00
23551,964,19,5,5.0,2,2.0,2,18.0,71,4909181.0,69.0,4.0,1,2017-07-09 12:00:00
23552,964,816,8,3.0,4,3.0,3,15.0,71,4914535.0,69.0,2.0,1,2017-07-09 12:00:00
23553,964,0,129,44.0,8,4.0,4,12.0,71,4915953.0,69.0,1.0,1,2017-07-09 12:00:00
23554,964,821,129,77.0,1,1.0,1,25.0,71,4908523.0,51.0,5.0,1,2017-07-09 12:00:00
23555,964,153,207,8.0,6,6.0,6,8.0,71,4981683.0,65.0,10.0,1,2017-07-09 12:00:00
23556,964,814,9,11.0,7,7.0,7,6.0,70,,58.0,9.0,11,2017-07-09 12:00:00
23557,964,838,9,31.0,9,8.0,8,4.0,70,,68.0,12.0,11,2017-07-09 12:00:00
23558,964,12,2,19.0,17,9.0,9,2.0,70,,49.0,7.0,11,2017-07-09 12:00:00
23559,964,7,5,7.0,3,5.0,5,10.0,71,4928893.0,68.0,3.0,1,2017-07-09 12:00:00
23560,965,834,3,30.0,11,,20,0.0,0,,,0.0,9,2017-07-16 12:00:00
23561,965,831,4,55.0,13,,19,0.0,0,,,0.0,130,2017-07-16 12:00:00
23562,965,3,0,14.0,20,,18,0.0,32,,22.0,18.0,131,2017-07-16 12:00:00
23563,965,835,14,94.0,17,17.0,17,0.0,50,,34.0,11.0,11,2017-07-16 12:00:00
23564,965,839,2,18.0,15,16.0,16,0.0,50,,44.0,12.0,11,2017-07-16 12:00:00
23565,965,825,4,26.0,12,15.0,15,0.0,50,,29.0,17.0,11,2017-07-16 12:00:00
23566,965,827,14,9.0,18,14.0,14,0.0,50,,30.0,10.0,11,2017-07-16 12:00:00
23567,965,153,207,8.0,10,13.0,13,0.0,50,,45.0,7.0,11,2017-07-16 12:00:00
23568,965,814,9,11.0,6,9.0,9,2.0,50,,42.0,14.0,11,2017-07-16 12:00:00
23569,965,837,0,2.0,8,11.0,11,0.0,50,,43.0,13.0,11,2017-07-16 12:00:00
23570,965,0,129,44.0,1,1.0,1,25.0,51,4887430.0,48.0,1.0,1,2017-07-16 12:00:00
23571,965,824,207,20.0,16,12.0,12,0.0,50,,41.0,9.0,11,2017-07-16 12:00:00
23572,965,7,5,7.0,2,3.0,3,15.0,51,4924000.0,44.0,4.0,1,2017-07-16 12:00:00
23573,965,829,8,33.0,4,4.0,4,12.0,51,4939555.0,51.0,2.0,1,2017-07-16 12:00:00
23574,965,821,129,77.0,9,2.0,2,18.0,51,4901493.0,46.0,3.0,1,2017-07-16 12:00:00
23575,965,807,3,27.0,5,6.0,6,8.0,51,4955539.0,43.0,8.0,1,2017-07-16 12:00:00
23576,965,19,5,5.0,3,7.0,7,6.0,51,4981419.0,38.0,5.0,1,2017-07-16 12:00:00
23577,965,838,9,31.0,7,8.0,8,4.0,50,,39.0,15.0,11,2017-07-16 12:00:00
23578,965,12,2,19.0,14,10.0,10,1.0,50,,39.0,16.0,11,2017-07-16 12:00:00
23579,965,816,8,3.0,19,5.0,5,10.0,51,4953385.0,47.0,6.0,1,2017-07-16 12:00:00
23580,966,839,2,18.0,17,14.0,14,0.0,69,,53.0,16.0,11,2017-07-30 12:00:00
23581,966,816,8,3.0,6,,20,0.0,0,,,0.0,4,2017-07-30 12:00:00
23582,966,153,207,8.0,14,,19,0.0,20,,19.0,19.0,61,2017-07-30 12:00:00
23583,966,813,2,40.0,19,,18,0.0,60,,49.0,17.0,44,2017-07-30 12:00:00
23584,966,807,3,27.0,12,17.0,17,0.0,67,,61.0,8.0,23,2017-07-30 12:00:00
23585,966,827,14,9.0,20,16.0,16,0.0,68,,66.0,10.0,12,2017-07-30 12:00:00
23586,966,835,14,94.0,18,15.0,15,0.0,68,,50.0,18.0,12,2017-07-30 12:00:00
23587,966,824,207,20.0,15,13.0,13,0.0,69,,67.0,13.0,11,2017-07-30 12:00:00
23588,966,834,3,30.0,10,12.0,12,0.0,69,,68.0,7.0,11,2017-07-30 12:00:00
23589,966,825,4,26.0,16,11.0,11,0.0,69,,42.0,9.0,11,2017-07-30 12:00:00
23590,966,19,5,5.0,1,1.0,1,25.0,70,5986713.0,69.0,4.0,1,2017-07-30 12:00:00
23591,966,821,129,77.0,3,3.0,3,15.0,70,5999175.0,68.0,6.0,1,2017-07-30 12:00:00
23592,966,0,129,44.0,4,4.0,4,12.0,70,5999598.0,66.0,5.0,1,2017-07-30 12:00:00
23593,966,829,8,33.0,5,5.0,5,10.0,70,5999989.0,44.0,3.0,1,2017-07-30 12:00:00
23594,966,7,5,7.0,2,2.0,2,18.0,70,5987621.0,70.0,2.0,1,2017-07-30 12:00:00
23595,966,831,4,55.0,9,7.0,7,6.0,69,,67.0,11.0,11,2017-07-30 12:00:00
23596,966,814,9,11.0,13,8.0,8,4.0,69,,68.0,14.0,11,2017-07-30 12:00:00
23597,966,838,9,31.0,11,9.0,9,2.0,69,,60.0,15.0,11,2017-07-30 12:00:00
23598,966,837,0,2.0,8,10.0,10,1.0,69,,44.0,12.0,11,2017-07-30 12:00:00
23599,966,3,0,14.0,7,6.0,6,8.0,70,6057936.0,69.0,1.0,1,2017-07-30 12:00:00
23600,967,834,3,30.0,14,13.0,13,0.0,44,5136059.0,44.0,10.0,1,2017-08-27 12:00:00
23601,967,835,14,94.0,18,,20,0.0,2,,,0.0,4,2017-08-27 12:00:00
23602,967,3,0,14.0,10,,18,0.0,25,,12.0,19.0,5,2017-08-27 12:00:00
23603,967,814,9,11.0,8,17.0,17,0.0,42,,27.0,6.0,6,2017-08-27 12:00:00
23604,967,827,14,9.0,17,16.0,16,0.0,44,5152531.0,25.0,17.0,1,2017-08-27 12:00:00
23605,967,824,207,20.0,12,15.0,15,0.0,44,5150082.0,36.0,9.0,1,2017-08-27 12:00:00
23606,967,837,0,2.0,20,14.0,14,0.0,44,5139898.0,44.0,15.0,1,2017-08-27 12:00:00
23607,967,825,4,26.0,19,12.0,12,0.0,44,5132760.0,39.0,12.0,1,2017-08-27 12:00:00
23608,967,829,8,33.0,5,,19,0.0,7,,5.0,18.0,5,2017-08-27 12:00:00
23609,967,831,4,55.0,13,10.0,10,1.0,44,5122267.0,39.0,13.0,1,2017-08-27 12:00:00
23610,967,839,2,18.0,15,11.0,11,0.0,44,5131819.0,41.0,16.0,1,2017-08-27 12:00:00
23611,967,0,129,44.0,1,1.0,1,25.0,44,5082820.0,35.0,2.0,1,2017-08-27 12:00:00
23612,967,816,8,3.0,6,3.0,3,15.0,44,5093611.0,44.0,3.0,1,2017-08-27 12:00:00
23613,967,7,5,7.0,4,4.0,4,12.0,44,5097291.0,36.0,5.0,1,2017-08-27 12:00:00
23614,967,19,5,5.0,2,2.0,2,18.0,44,5085178.0,41.0,1.0,1,2017-08-27 12:00:00
23615,967,807,3,27.0,7,6.0,6,8.0,44,5110907.0,39.0,7.0,1,2017-08-27 12:00:00
23616,967,153,207,8.0,11,7.0,7,6.0,44,5114373.0,37.0,8.0,1,2017-08-27 12:00:00
23617,967,12,2,19.0,16,8.0,8,4.0,44,5119469.0,37.0,11.0,1,2017-08-27 12:00:00
23618,967,838,9,31.0,9,9.0,9,2.0,44,5120974.0,37.0,14.0,1,2017-08-27 12:00:00
23619,967,821,129,77.0,3,5.0,5,10.0,44,5099276.0,37.0,4.0,1,2017-08-27 12:00:00
23620,968,807,3,27.0,14,13.0,13,0.0,52,,46.0,16.0,11,2017-09-03 12:00:00
23621,968,834,3,30.0,17,,20,0.0,29,,27.0,12.0,5,2017-09-03 12:00:00
23622,968,827,14,9.0,11,18.0,18,0.0,49,,20.0,20.0,6,2017-09-03 12:00:00
23623,968,3,0,14.0,19,17.0,17,0.0,50,,44.0,13.0,6,2017-09-03 12:00:00
23624,968,835,14,94.0,12,16.0,16,0.0,51,,47.0,18.0,12,2017-09-03 12:00:00
23625,968,153,207,8.0,20,15.0,15,0.0,52,,48.0,7.0,11,2017-09-03 12:00:00
23626,968,831,4,55.0,15,14.0,14,0.0,52,,46.0,17.0,11,2017-09-03 12:00:00
23627,968,825,4,26.0,8,12.0,12,0.0,52,,43.0,14.0,11,2017-09-03 12:00:00
23628,968,837,0,2.0,18,,19,0.0,33,,30.0,19.0,5,2017-09-03 12:00:00
23629,968,829,8,33.0,13,10.0,10,1.0,52,,48.0,5.0,11,2017-09-03 12:00:00
23630,968,824,207,20.0,9,11.0,11,0.0,52,,48.0,15.0,11,2017-09-03 12:00:00
23631,968,0,129,44.0,1,1.0,1,25.0,53,4532312.0,50.0,2.0,1,2017-09-03 12:00:00
23632,968,19,5,5.0,6,3.0,3,15.0,53,4568629.0,51.0,4.0,1,2017-09-03 12:00:00
23633,968,816,8,3.0,16,4.0,4,12.0,53,4572647.0,49.0,1.0,1,2017-09-03 12:00:00
23634,968,821,129,77.0,4,2.0,2,18.0,53,4536783.0,53.0,3.0,1,2017-09-03 12:00:00
23635,968,838,9,31.0,3,6.0,6,8.0,53,4603840.0,53.0,11.0,1,2017-09-03 12:00:00
23636,968,839,2,18.0,2,7.0,7,6.0,53,4606468.0,51.0,10.0,1,2017-09-03 12:00:00
23637,968,12,2,19.0,7,8.0,8,4.0,53,4607146.0,30.0,9.0,1,2017-09-03 12:00:00
23638,968,814,9,11.0,10,9.0,9,2.0,53,4607588.0,48.0,6.0,1,2017-09-03 12:00:00
23639,968,7,5,7.0,5,5.0,5,10.0,53,4592394.0,43.0,8.0,1,2017-09-03 12:00:00
23640,969,807,3,27.0,7,,14,0.0,48,,37.0,13.0,5,2017-09-17 12:00:00
23641,969,7,5,7.0,4,,20,0.0,0,,,0.0,3,2017-09-17 12:00:00
23642,969,829,8,33.0,2,,19,0.0,0,,,0.0,3,2017-09-17 12:00:00
23643,969,19,5,5.0,1,,18,0.0,0,,,0.0,3,2017-09-17 12:00:00
23644,969,3,0,14.0,8,,17,0.0,8,,6.0,17.0,130,2017-09-17 12:00:00
23645,969,825,4,26.0,13,,16,0.0,10,,10.0,16.0,3,2017-09-17 12:00:00
23646,969,827,14,9.0,20,,15,0.0,35,,35.0,15.0,3,2017-09-17 12:00:00
23647,969,824,207,20.0,16,,13,0.0,50,,44.0,10.0,5,2017-09-17 12:00:00
23648,969,153,207,8.0,15,9.0,9,2.0,58,7446826.0,54.0,11.0,1,2017-09-17 12:00:00
23649,969,12,2,19.0,17,11.0,11,0.0,58,7450080.0,58.0,8.0,1,2017-09-17 12:00:00
23650,969,838,9,31.0,14,10.0,10,1.0,58,7448339.0,52.0,12.0,1,2017-09-17 12:00:00
23651,969,839,2,18.0,18,8.0,8,4.0,58,7445240.0,55.0,9.0,1,2017-09-17 12:00:00
23652,969,837,0,2.0,9,7.0,7,6.0,58,7433932.0,57.0,6.0,1,2017-09-17 12:00:00
23653,969,834,3,30.0,11,6.0,6,8.0,58,7430803.0,52.0,5.0,1,2017-09-17 12:00:00
23654,969,814,9,11.0,12,5.0,5,10.0,58,7428903.0,52.0,7.0,1,2017-09-17 12:00:00
23655,969,831,4,55.0,10,4.0,4,12.0,58,7426366.0,52.0,4.0,1,2017-09-17 12:00:00
23656,969,821,129,77.0,6,3.0,3,15.0,58,7412344.0,54.0,3.0,1,2017-09-17 12:00:00
23657,969,816,8,3.0,3,2.0,2,18.0,58,7408051.0,57.0,2.0,1,2017-09-17 12:00:00
23658,969,0,129,44.0,5,1.0,1,25.0,58,7403544.0,55.0,1.0,1,2017-09-17 12:00:00
23659,969,835,14,94.0,19,12.0,12,0.0,56,,56.0,14.0,12,2017-09-17 12:00:00
23660,970,807,3,27.0,8,16.0,16,0.0,55,,52.0,2.0,11,2017-10-01 07:00:00
23661,970,834,3,30.0,12,15.0,15,0.0,55,,45.0,17.0,11,2017-10-01 07:00:00
23662,970,835,14,94.0,18,17.0,17,0.0,55,,53.0,10.0,11,2017-10-01 07:00:00
23663,970,452,4,10.0,15,14.0,14,0.0,55,,45.0,16.0,11,2017-10-01 07:00:00
23664,970,831,4,55.0,14,,19,0.0,29,,27.0,19.0,5,2017-10-01 07:00:00
23665,970,7,5,7.0,0,,20,0.0,0,,,0.0,84,2017-10-01 07:00:00
23666,970,827,14,9.0,19,18.0,18,0.0,54,,54.0,13.0,12,2017-10-01 07:00:00
23667,970,153,207,8.0,16,13.0,13,0.0,55,,49.0,8.0,11,2017-10-01 07:00:00
23668,970,829,8,33.0,3,1.0,1,25.0,56,5401290.0,50.0,4.0,1,2017-10-01 07:00:00
23669,970,3,0,14.0,10,11.0,11,0.0,55,,11.0,11.0,11,2017-10-01 07:00:00
23670,970,0,129,44.0,1,2.0,2,18.0,56,5414060.0,48.0,3.0,1,2017-10-01 07:00:00
23671,970,816,8,3.0,4,3.0,3,15.0,56,5423809.0,55.0,5.0,1,2017-10-01 07:00:00
23672,970,19,5,5.0,20,4.0,4,12.0,56,5438652.0,41.0,1.0,1,2017-10-01 07:00:00
23673,970,821,129,77.0,5,5.0,5,10.0,56,5457311.0,44.0,6.0,1,2017-10-01 07:00:00
23674,970,824,207,20.0,17,12.0,12,0.0,55,,46.0,18.0,11,2017-10-01 07:00:00
23675,970,837,0,2.0,7,7.0,7,6.0,55,,49.0,9.0,11,2017-10-01 07:00:00
23676,970,839,2,18.0,13,8.0,8,4.0,55,,46.0,12.0,11,2017-10-01 07:00:00
23677,970,814,9,11.0,9,6.0,6,8.0,56,5479920.0,32.0,7.0,1,2017-10-01 07:00:00
23678,970,12,2,19.0,11,9.0,9,2.0,55,,44.0,14.0,11,2017-10-01 07:00:00
23679,970,838,9,31.0,6,10.0,10,1.0,55,,36.0,15.0,11,2017-10-01 07:00:00
23680,971,831,4,55.0,19,,20,0.0,0,,,0.0,3,2017-10-08 05:00:00
23681,971,19,5,5.0,2,,19,0.0,4,,2.0,19.0,105,2017-10-08 05:00:00
23682,971,827,14,9.0,16,,18,0.0,7,,7.0,18.0,3,2017-10-08 05:00:00
23683,971,807,3,27.0,11,,17,0.0,40,,28.0,15.0,33,2017-10-08 05:00:00
23684,971,839,2,18.0,15,,16,0.0,45,,37.0,9.0,36,2017-10-08 05:00:00
23685,971,837,0,2.0,9,14.0,14,0.0,52,,49.0,4.0,11,2017-10-08 05:00:00
23686,971,452,4,10.0,14,13.0,13,0.0,52,,45.0,8.0,11,2017-10-08 05:00:00
23687,971,834,3,30.0,18,12.0,12,0.0,52,,50.0,7.0,11,2017-10-08 05:00:00
23688,971,835,14,94.0,17,15.0,15,0.0,51,,27.0,17.0,12,2017-10-08 05:00:00
23689,971,12,2,19.0,8,10.0,10,1.0,52,,50.0,16.0,11,2017-10-08 05:00:00
23690,971,0,129,44.0,1,1.0,1,25.0,53,5251194.0,43.0,6.0,1,2017-10-08 05:00:00
23691,971,3,0,14.0,20,11.0,11,0.0,52,,45.0,12.0,11,2017-10-08 05:00:00
23692,971,816,8,3.0,3,3.0,3,15.0,53,5260873.0,52.0,3.0,1,2017-10-08 05:00:00
23693,971,821,129,77.0,6,4.0,4,12.0,53,5261774.0,50.0,1.0,1,2017-10-08 05:00:00
23694,971,7,5,7.0,10,5.0,5,10.0,53,5283816.0,50.0,2.0,1,2017-10-08 05:00:00
23695,971,829,8,33.0,4,2.0,2,18.0,53,5252405.0,51.0,5.0,1,2017-10-08 05:00:00
23696,971,814,9,11.0,7,7.0,7,6.0,53,5322618.0,23.0,10.0,1,2017-10-08 05:00:00
23697,971,824,207,20.0,12,8.0,8,4.0,53,5340147.0,50.0,13.0,1,2017-10-08 05:00:00
23698,971,153,207,8.0,13,9.0,9,2.0,53,5341077.0,50.0,14.0,1,2017-10-08 05:00:00
23699,971,838,9,31.0,5,6.0,6,8.0,53,5318982.0,50.0,11.0,1,2017-10-08 05:00:00
23700,972,153,207,8.0,12,14.0,14,0.0,55,,36.0,17.0,11,2017-10-22 19:00:00
23701,972,807,3,27.0,18,,20,0.0,3,,2.0,19.0,5,2017-10-22 19:00:00
23702,972,835,14,94.0,14,,19,0.0,5,,2.0,20.0,4,2017-10-22 19:00:00
