driverStandingsId,raceId,driverId,points,position,wins,date
32478,1011,839,19.0,15,0,2019-09-22 12:10:00
32479,1011,7,31.0,13,0,2019-09-22 12:10:00
32480,1011,807,33.0,11,0,2019-09-22 12:10:00
32481,1011,824,18.0,16,0,2019-09-22 12:10:00
32482,1011,842,200.0,3,2,2019-09-22 12:10:00
32483,1011,19,194.0,5,1,2019-09-22 12:10:00
32484,1011,0,296.0,1,8,2019-09-22 12:10:00
32485,1011,825,33.0,10,0,2019-09-22 12:10:00
32486,1011,829,200.0,4,2,2019-09-22 12:10:00
32487,1012,824,20.0,15,0,2019-09-29 11:10:00
32488,1012,452,69.0,6,0,2019-09-29 11:10:00
32489,1012,816,34.0,10,0,2019-09-29 11:10:00
32490,1012,153,8.0,17,0,2019-09-29 11:10:00
32491,1012,8,1.0,19,0,2019-09-29 11:10:00
32492,1012,845,0.0,20,0,2019-09-29 11:10:00
32493,1012,840,4.0,18,0,2019-09-29 11:10:00
32494,1012,846,52.0,8,0,2019-09-29 11:10:00
32495,1012,814,33.0,13,0,2019-09-29 11:10:00
32496,1012,844,35.0,9,0,2019-09-29 11:10:00
32497,1012,821,249.0,2,2,2019-09-29 11:10:00
32498,1012,825,33.0,12,0,2019-09-29 11:10:00
32499,1012,839,19.0,16,0,2019-09-29 11:10:00
32500,1012,7,31.0,14,0,2019-09-29 11:10:00
32501,1012,807,34.0,11,0,2019-09-29 11:10:00
32502,1012,842,215.0,3,2,2019-09-29 11:10:00
32503,1012,19,194.0,5,1,2019-09-29 11:10:00
32504,1012,829,212.0,4,2,2019-09-29 11:10:00
32505,1012,0,322.0,1,9,2019-09-29 11:10:00
32506,1012,831,66.0,7,0,2019-09-29 11:10:00
32507,1013,831,76.0,6,0,2019-10-13 05:10:00
32508,1013,807,34.0,13,0,2019-10-13 05:10:00
32509,1013,153,8.0,17,0,2019-10-13 05:10:00
32510,1013,842,223.0,3,2,2019-10-13 05:10:00
32511,1013,814,37.0,9,0,2019-10-13 05:10:00
32512,1013,844,35.0,10,0,2019-10-13 05:10:00
32513,1013,452,75.0,7,0,2019-10-13 05:10:00
32514,1013,829,212.0,4,2,2019-10-13 05:10:00
32515,1013,825,34.0,11,0,2019-10-13 05:10:00
32516,1013,821,274.0,2,3,2019-10-13 05:10:00
32517,1013,816,34.0,12,0,2019-10-13 05:10:00
32518,1013,0,338.0,1,9,2019-10-13 05:10:00
32519,1013,824,20.0,16,0,2019-10-13 05:10:00
32520,1013,7,31.0,14,0,2019-10-13 05:10:00
32521,1013,839,21.0,15,0,2019-10-13 05:10:00
32522,1013,846,64.0,8,0,2019-10-13 05:10:00
32523,1013,840,4.0,18,0,2019-10-13 05:10:00
32524,1013,845,0.0,20,0,2019-10-13 05:10:00
32525,1013,8,1.0,19,0,2019-10-13 05:10:00
32526,1013,19,212.0,5,1,2019-10-13 05:10:00
32527,1014,816,38.0,10,0,2019-10-27 19:10:00
32528,1014,153,8.0,17,0,2019-10-27 19:10:00
32529,1014,831,76.0,7,0,2019-10-27 19:10:00
32530,1014,846,74.0,8,0,2019-10-27 19:10:00
32531,1014,8,1.0,19,0,2019-10-27 19:10:00
32532,1014,807,35.0,11,0,2019-10-27 19:10:00
32533,1014,842,236.0,3,2,2019-10-27 19:10:00
32534,1014,814,43.0,9,0,2019-10-27 19:10:00
32535,1014,844,35.0,12,0,2019-10-27 19:10:00
32536,1014,840,4.0,18,0,2019-10-27 19:10:00
32537,1014,825,34.0,13,0,2019-10-27 19:10:00
32538,1014,829,220.0,5,2,2019-10-27 19:10:00
32539,1014,0,363.0,1,10,2019-10-27 19:10:00
32540,1014,19,230.0,4,1,2019-10-27 19:10:00
32541,1014,824,20.0,16,0,2019-10-27 19:10:00
32542,1014,7,31.0,14,0,2019-10-27 19:10:00
32543,1014,839,21.0,15,0,2019-10-27 19:10:00
32544,1014,845,0.0,20,0,2019-10-27 19:10:00
32545,1014,821,289.0,2,3,2019-10-27 19:10:00
32546,1014,452,77.0,6,0,2019-10-27 19:10:00
32547,1015,821,314.0,2,4,2019-11-03 19:10:00
32548,1015,0,381.0,1,10,2019-11-03 19:10:00
32549,1015,829,235.0,4,2,2019-11-03 19:10:00
32550,1015,824,20.0,16,0,2019-11-03 19:10:00
32551,1015,831,80.0,7,0,2019-11-03 19:10:00
32552,1015,816,46.0,9,0,2019-11-03 19:10:00
32553,1015,153,8.0,17,0,2019-11-03 19:10:00
32554,1015,8,1.0,19,0,2019-11-03 19:10:00
32555,1015,845,0.0,20,0,2019-11-03 19:10:00
32556,1015,840,4.0,18,0,2019-11-03 19:10:00
32557,1015,842,249.0,3,2,2019-11-03 19:10:00
32558,1015,846,84.0,6,0,2019-11-03 19:10:00
32559,1015,844,41.0,11,0,2019-11-03 19:10:00
32560,1015,452,77.0,8,0,2019-11-03 19:10:00
32561,1015,825,34.0,13,0,2019-11-03 19:10:00
32562,1015,839,21.0,15,0,2019-11-03 19:10:00
32563,1015,7,31.0,14,0,2019-11-03 19:10:00
32564,1015,807,37.0,12,0,2019-11-03 19:10:00
32565,1015,814,44.0,10,0,2019-11-03 19:10:00
32566,1015,19,230.0,5,1,2019-11-03 19:10:00
32567,1016,842,249.0,4,2,2019-11-17 17:10:00
32568,1016,821,314.0,2,4,2019-11-17 17:10:00
32569,1016,829,260.0,3,3,2019-11-17 17:10:00
32570,1016,0,387.0,1,10,2019-11-17 17:10:00
32571,1016,19,230.0,5,1,2019-11-17 17:10:00
32572,1016,7,43.0,12,0,2019-11-17 17:10:00
32573,1016,825,35.0,14,0,2019-11-17 17:10:00
32574,1016,452,95.0,6,0,2019-11-17 17:10:00
32575,1016,846,84.0,8,0,2019-11-17 17:10:00
32576,1016,844,45.0,11,0,2019-11-17 17:10:00
32577,1016,807,37.0,13,0,2019-11-17 17:10:00
32578,1016,840,14.0,17,0,2019-11-17 17:10:00
32579,1016,839,21.0,15,0,2019-11-17 17:10:00
32580,1016,845,0.0,20,0,2019-11-17 17:10:00
32581,1016,8,1.0,19,0,2019-11-17 17:10:00
32582,1016,153,8.0,18,0,2019-11-17 17:10:00
32583,1016,814,46.0,10,0,2019-11-17 17:10:00
32584,1016,816,54.0,9,0,2019-11-17 17:10:00
32585,1016,831,95.0,7,0,2019-11-17 17:10:00
32586,1016,824,20.0,16,0,2019-11-17 17:10:00
32587,1017,0,413.0,1,11,2019-12-01 13:10:00
32588,1017,829,278.0,3,3,2019-12-01 13:10:00
32589,1017,19,240.0,5,1,2019-12-01 13:10:00
32590,1017,842,264.0,4,2,2019-12-01 13:10:00
32591,1017,824,20.0,16,0,2019-12-01 13:10:00
32592,1017,807,37.0,14,0,2019-12-01 13:10:00
32593,1017,7,43.0,12,0,2019-12-01 13:10:00
32594,1017,821,326.0,2,4,2019-12-01 13:10:00
32595,1017,839,21.0,15,0,2019-12-01 13:10:00
32596,1017,825,37.0,13,0,2019-12-01 13:10:00
32597,1017,831,96.0,6,0,2019-12-01 13:10:00
32598,1017,816,54.0,9,0,2019-12-01 13:10:00
32599,1017,153,8.0,18,0,2019-12-01 13:10:00
32600,1017,8,1.0,19,0,2019-12-01 13:10:00
32601,1017,845,0.0,20,0,2019-12-01 13:10:00
32602,1017,840,14.0,17,0,2019-12-01 13:10:00
32603,1017,846,92.0,8,0,2019-12-01 13:10:00
32604,1017,814,52.0,10,0,2019-12-01 13:10:00
32605,1017,844,49.0,11,0,2019-12-01 13:10:00
32606,1017,452,95.0,7,0,2019-12-01 13:10:00
32607,1018,847,0.0,11,0,2020-07-05 13:10:00
32608,1018,829,0.0,20,0,2020-07-05 13:10:00
32609,1018,839,0.0,18,0,2020-07-05 13:10:00
32610,1018,153,0.0,16,0,2020-07-05 13:10:00
32611,1018,7,0.0,14,0,2020-07-05 13:10:00
32612,1018,825,0.0,12,0,2020-07-05 13:10:00
32613,1018,816,0.0,19,0,2020-07-05 13:10:00
32614,1018,824,0.0,17,0,2020-07-05 13:10:00
32615,1018,821,25.0,1,1,2020-07-05 13:10:00
32616,1018,842,18.0,2,0,2020-07-05 13:10:00
32617,1018,844,16.0,3,0,2020-07-05 13:10:00
32618,1018,0,12.0,4,0,2020-07-05 13:10:00
32619,1018,831,10.0,5,0,2020-07-05 13:10:00
32620,1018,814,8.0,6,0,2020-07-05 13:10:00
32621,1018,452,6.0,7,0,2020-07-05 13:10:00
32622,1018,838,4.0,8,0,2020-07-05 13:10:00
32623,1018,845,0.0,15,0,2020-07-05 13:10:00
32624,1018,19,1.0,10,0,2020-07-05 13:10:00
32625,1018,846,0.0,13,0,2020-07-05 13:10:00
32626,1018,840,2.0,9,0,2020-07-05 13:10:00
32627,1019,7,0.0,17,0,2020-07-12 13:10:00
32628,1019,839,6.0,10,0,2020-07-12 13:10:00
32629,1019,824,0.0,18,0,2020-07-12 13:10:00
32630,1019,153,0.0,19,0,2020-07-12 13:10:00
32631,1019,845,0.0,20,0,2020-07-12 13:10:00
32632,1019,846,12.0,8,0,2020-07-12 13:10:00
32633,1019,825,1.0,14,0,2020-07-12 13:10:00
32634,1019,847,0.0,16,0,2020-07-12 13:10:00
32635,1019,19,1.0,15,0,2020-07-12 13:10:00
32636,1019,829,15.0,6,0,2020-07-12 13:10:00
32637,1019,840,2.0,13,0,2020-07-12 13:10:00
32638,1019,452,6.0,9,0,2020-07-12 13:10:00
32639,1019,814,16.0,5,0,2020-07-12 13:10:00
32640,1019,831,13.0,7,0,2020-07-12 13:10:00
32641,1019,0,37.0,2,1,2020-07-12 13:10:00
32642,1019,844,26.0,3,0,2020-07-12 13:10:00
32643,1019,842,18.0,4,0,2020-07-12 13:10:00
32644,1019,821,43.0,1,1,2020-07-12 13:10:00
32645,1019,838,4.0,11,0,2020-07-12 13:10:00
32646,1019,816,4.0,12,0,2020-07-12 13:10:00
32647,1020,829,33.0,3,0,2020-07-19 13:10:00
32648,1020,847,0.0,18,0,2020-07-19 13:10:00
32649,1020,153,0.0,19,0,2020-07-19 13:10:00
32650,1020,845,0.0,20,0,2020-07-19 13:10:00
32651,1020,846,22.0,5,0,2020-07-19 13:10:00
32652,1020,825,1.0,15,0,2020-07-19 13:10:00
32653,1020,19,9.0,10,0,2020-07-19 13:10:00
32654,1020,838,4.0,13,0,2020-07-19 13:10:00
32655,1020,840,2.0,14,0,2020-07-19 13:10:00
32656,1020,814,22.0,6,0,2020-07-19 13:10:00
32657,1020,0,63.0,1,2,2020-07-19 13:10:00
32658,1020,842,18.0,7,0,2020-07-19 13:10:00
32659,1020,821,58.0,2,1,2020-07-19 13:10:00
32660,1020,831,15.0,9,0,2020-07-19 13:10:00
32661,1020,824,1.0,16,0,2020-07-19 13:10:00
32662,1020,844,26.0,4,0,2020-07-19 13:10:00
32663,1020,816,8.0,11,0,2020-07-19 13:10:00
32664,1020,452,6.0,12,0,2020-07-19 13:10:00
32665,1020,7,0.0,17,0,2020-07-19 13:10:00
32666,1020,839,18.0,8,0,2020-07-19 13:10:00
32667,1021,816,20.0,9,0,2020-08-02 13:10:00
32668,1021,153,0.0,20,0,2020-08-02 13:10:00
32669,1021,845,0.0,19,0,2020-08-02 13:10:00
32670,1021,829,52.0,3,0,2020-08-02 13:10:00
32671,1021,7,0.0,18,0,2020-08-02 13:10:00
32672,1021,824,1.0,16,0,2020-08-02 13:10:00
32673,1021,842,33.0,5,0,2020-08-02 13:10:00
32674,1021,807,0.0,21,0,2020-08-02 13:10:00
32675,1021,821,58.0,2,1,2020-08-02 13:10:00
32676,1021,839,20.0,8,0,2020-08-02 13:10:00
32677,1021,844,36.0,4,0,2020-08-02 13:10:00
32678,1021,0,88.0,1,3,2020-08-02 13:10:00
32679,1021,814,22.0,7,0,2020-08-02 13:10:00
32680,1021,831,15.0,10,0,2020-08-02 13:10:00
32681,1021,838,12.0,11,0,2020-08-02 13:10:00
32682,1021,840,2.0,14,0,2020-08-02 13:10:00
32683,1021,19,10.0,13,0,2020-08-02 13:10:00
32684,1021,847,0.0,17,0,2020-08-02 13:10:00
32685,1021,825,1.0,15,0,2020-08-02 13:10:00
32686,1021,846,26.0,6,0,2020-08-02 13:10:00
32687,1021,452,12.0,12,0,2020-08-02 13:10:00
32688,1022,153,0.0,21,0,2020-08-09 13:10:00
32689,1022,7,0.0,18,0,2020-08-09 13:10:00
32690,1022,845,0.0,20,0,2020-08-09 13:10:00
32691,1022,824,1.0,17,0,2020-08-09 13:10:00
32692,1022,846,36.0,6,0,2020-08-09 13:10:00
32693,1022,816,20.0,9,0,2020-08-09 13:10:00
32694,1022,829,77.0,2,1,2020-08-09 13:10:00
32695,1022,807,6.0,14,0,2020-08-09 13:10:00
32696,1022,839,28.0,7,0,2020-08-09 13:10:00
32697,1022,825,2.0,16,0,2020-08-09 13:10:00
32698,1022,0,107.0,1,3,2020-08-09 13:10:00
32699,1022,19,10.0,13,0,2020-08-09 13:10:00
32700,1022,840,2.0,15,0,2020-08-09 13:10:00
32701,1022,838,16.0,10,0,2020-08-09 13:10:00
32702,1022,452,12.0,12,0,2020-08-09 13:10:00
32703,1022,814,22.0,8,0,2020-08-09 13:10:00
32704,1022,831,15.0,11,0,2020-08-09 13:10:00
32705,1022,844,38.0,5,0,2020-08-09 13:10:00
32706,1022,842,45.0,4,0,2020-08-09 13:10:00
32707,1022,821,73.0,3,1,2020-08-09 13:10:00
32708,1022,847,0.0,19,0,2020-08-09 13:10:00
32709,1023,821,89.0,3,1,2020-08-16 13:10:00
32710,1023,842,45.0,4,0,2020-08-16 13:10:00
32711,1023,0,132.0,1,4,2020-08-16 13:10:00
32712,1023,846,40.0,6,0,2020-08-16 13:10:00
32713,1023,829,95.0,2,1,2020-08-16 13:10:00
32714,1023,816,20.0,10,0,2020-08-16 13:10:00
32715,1023,839,40.0,5,0,2020-08-16 13:10:00
32716,1023,824,1.0,17,0,2020-08-16 13:10:00
32717,1023,153,0.0,21,0,2020-08-16 13:10:00
32718,1023,845,0.0,20,0,2020-08-16 13:10:00
32719,1023,7,0.0,18,0,2020-08-16 13:10:00
32720,1023,807,6.0,14,0,2020-08-16 13:10:00
32721,1023,844,39.0,7,0,2020-08-16 13:10:00
32722,1023,847,0.0,19,0,2020-08-16 13:10:00
32723,1023,19,16.0,11,0,2020-08-16 13:10:00
32724,1023,840,2.0,15,0,2020-08-16 13:10:00
32725,1023,838,16.0,12,0,2020-08-16 13:10:00
32726,1023,452,14.0,13,0,2020-08-16 13:10:00
32727,1023,814,32.0,8,0,2020-08-16 13:10:00
32728,1023,831,23.0,9,0,2020-08-16 13:10:00
32729,1023,825,2.0,16,0,2020-08-16 13:10:00
32730,1024,829,110.0,2,1,2020-08-30 13:10:00
32731,1024,821,107.0,3,1,2020-08-30 13:10:00
32732,1024,844,45.0,6,0,2020-08-30 13:10:00
32733,1024,816,33.0,8,0,2020-08-30 13:10:00
32734,1024,839,42.0,7,0,2020-08-30 13:10:00
32735,1024,824,1.0,17,0,2020-08-30 13:10:00
32736,1024,153,0.0,21,0,2020-08-30 13:10:00
32737,1024,845,0.0,20,0,2020-08-30 13:10:00
32738,1024,7,0.0,18,0,2020-08-30 13:10:00
32739,1024,846,48.0,4,0,2020-08-30 13:10:00
32740,1024,842,45.0,5,0,2020-08-30 13:10:00
32741,1024,825,2.0,16,0,2020-08-30 13:10:00
32742,1024,19,16.0,13,0,2020-08-30 13:10:00
32743,1024,840,2.0,15,0,2020-08-30 13:10:00
32744,1024,838,26.0,10,0,2020-08-30 13:10:00
32745,1024,452,18.0,12,0,2020-08-30 13:10:00
32746,1024,814,33.0,9,0,2020-08-30 13:10:00
32747,1024,831,23.0,11,0,2020-08-30 13:10:00
32748,1024,0,157.0,1,5,2020-08-30 13:10:00
32749,1024,847,0.0,19,0,2020-08-30 13:10:00
32750,1024,807,6.0,14,0,2020-08-30 13:10:00
32751,1025,846,48.0,6,0,2020-09-06 13:10:00
32752,1025,829,110.0,3,1,2020-09-06 13:10:00
32753,1025,807,6.0,14,0,2020-09-06 13:10:00
32754,1025,816,41.0,10,0,2020-09-06 13:10:00
32755,1025,839,57.0,4,0,2020-09-06 13:10:00
32756,1025,824,1.0,17,0,2020-09-06 13:10:00
32757,1025,153,0.0,20,0,2020-09-06 13:10:00
32758,1025,845,0.0,21,0,2020-09-06 13:10:00
32759,1025,825,4.0,15,0,2020-09-06 13:10:00
32760,1025,847,0.0,18,0,2020-09-06 13:10:00
32761,1025,19,16.0,13,0,2020-09-06 13:10:00
32762,1025,7,0.0,19,0,2020-09-06 13:10:00
32763,1025,838,30.0,12,0,2020-09-06 13:10:00
32764,1025,452,43.0,8,1,2020-09-06 13:10:00
32765,1025,814,34.0,11,0,2020-09-06 13:10:00
32766,1025,831,41.0,9,0,2020-09-06 13:10:00
32767,1025,0,164.0,1,5,2020-09-06 13:10:00
32768,1025,844,57.0,5,0,2020-09-06 13:10:00
32769,1025,842,45.0,7,0,2020-09-06 13:10:00
32770,1025,840,2.0,16,0,2020-09-06 13:10:00
32771,1025,821,117.0,2,1,2020-09-06 13:10:00
32772,1026,847,0.0,19,0,2020-09-13 13:10:00
32773,1026,825,10.0,14,0,2020-09-13 13:10:00
32774,1026,7,2.0,16,0,2020-09-13 13:10:00
32775,1026,824,1.0,18,0,2020-09-13 13:10:00
32776,1026,153,0.0,21,0,2020-09-13 13:10:00
32777,1026,19,17.0,13,0,2020-09-13 13:10:00
32778,1026,845,0.0,20,0,2020-09-13 13:10:00
32779,1026,840,2.0,17,0,2020-09-13 13:10:00
32780,1026,829,110.0,3,1,2020-09-13 13:10:00
32781,1026,452,43.0,10,1,2020-09-13 13:10:00
32782,1026,814,44.0,9,0,2020-09-13 13:10:00
32783,1026,831,41.0,11,0,2020-09-13 13:10:00
32784,1026,0,190.0,1,6,2020-09-13 13:10:00
32785,1026,844,65.0,4,0,2020-09-13 13:10:00
32786,1026,842,49.0,8,0,2020-09-13 13:10:00
32787,1026,821,135.0,2,1,2020-09-13 13:10:00
32788,1026,839,57.0,6,0,2020-09-13 13:10:00
32789,1026,838,30.0,12,0,2020-09-13 13:10:00
32790,1026,816,53.0,7,0,2020-09-13 13:10:00
32791,1026,846,63.0,5,0,2020-09-13 13:10:00
32792,1026,807,6.0,15,0,2020-09-13 13:10:00
32793,1027,838,36.0,12,0,2020-09-27 11:10:00
32794,1027,839,57.0,8,0,2020-09-27 11:10:00
32795,1027,824,1.0,18,0,2020-09-27 11:10:00
32796,1027,842,57.0,7,0,2020-09-27 11:10:00
32797,1027,821,161.0,2,2,2020-09-27 11:10:00
32798,1027,844,65.0,4,0,2020-09-27 11:10:00
32799,1027,0,205.0,1,6,2020-09-27 11:10:00
32800,1027,816,63.0,6,0,2020-09-27 11:10:00
32801,1027,831,41.0,11,0,2020-09-27 11:10:00
32802,1027,452,45.0,10,1,2020-09-27 11:10:00
32803,1027,153,0.0,21,0,2020-09-27 11:10:00
32804,1027,840,2.0,17,0,2020-09-27 11:10:00
32805,1027,19,17.0,13,0,2020-09-27 11:10:00
32806,1027,847,0.0,19,0,2020-09-27 11:10:00
32807,1027,825,14.0,14,0,2020-09-27 11:10:00
32808,1027,846,64.0,5,0,2020-09-27 11:10:00
32809,1027,814,56.0,9,0,2020-09-27 11:10:00
32810,1027,7,2.0,16,0,2020-09-27 11:10:00
32811,1027,845,0.0,20,0,2020-09-27 11:10:00
32812,1027,807,6.0,15,0,2020-09-27 11:10:00
32813,1027,829,128.0,3,1,2020-09-27 11:10:00
32814,1028,153,2.0,18,0,2020-10-11 13:10:00
32815,1028,845,0.0,21,0,2020-10-11 13:10:00
32816,1028,7,2.0,17,0,2020-10-11 13:10:00
32817,1028,846,64.0,7,0,2020-10-11 13:10:00
32818,1028,825,14.0,14,0,2020-10-11 13:10:00
32819,1028,847,0.0,20,0,2020-10-11 13:10:00
32820,1028,19,17.0,13,0,2020-10-11 13:10:00
32821,1028,840,3.0,16,0,2020-10-11 13:10:00
32822,1028,452,53.0,10,1,2020-10-11 13:10:00
32823,1028,814,68.0,5,0,2020-10-11 13:10:00
32824,1028,831,51.0,11,0,2020-10-11 13:10:00
32825,1028,0,230.0,1,7,2020-10-11 13:10:00
32826,1028,844,65.0,6,0,2020-10-11 13:10:00
32827,1028,842,63.0,8,0,2020-10-11 13:10:00
32828,1028,821,161.0,2,2,2020-10-11 13:10:00
32829,1028,838,36.0,12,0,2020-10-11 13:10:00
32830,1028,839,57.0,9,0,2020-10-11 13:10:00
32831,1028,829,147.0,3,1,2020-10-11 13:10:00
32832,1028,816,78.0,4,0,2020-10-11 13:10:00
32833,1028,807,10.0,15,0,2020-10-11 13:10:00
32834,1028,824,1.0,19,0,2020-10-11 13:10:00
32835,1029,821,179.0,2,2,2020-10-25 12:10:00
32836,1029,842,75.0,5,0,2020-10-25 12:10:00
32837,1029,844,65.0,7,0,2020-10-25 12:10:00
32838,1029,0,256.0,1,8,2020-10-25 12:10:00
32839,1029,831,59.0,10,0,2020-10-25 12:10:00
32840,1029,814,74.0,6,0,2020-10-25 12:10:00
32841,1029,452,63.0,9,1,2020-10-25 12:10:00
32842,1029,838,40.0,12,0,2020-10-25 12:10:00
32843,1029,840,3.0,16,0,2020-10-25 12:10:00
32844,1029,807,10.0,15,0,2020-10-25 12:10:00
32845,1029,825,14.0,14,0,2020-10-25 12:10:00
32846,1029,846,64.0,8,0,2020-10-25 12:10:00
32847,1029,7,2.0,17,0,2020-10-25 12:10:00
32848,1029,845,0.0,21,0,2020-10-25 12:10:00
32849,1029,153,2.0,18,0,2020-10-25 12:10:00
32850,1029,824,1.0,19,0,2020-10-25 12:10:00
32851,1029,839,57.0,11,0,2020-10-25 12:10:00
32852,1029,816,80.0,4,0,2020-10-25 12:10:00
32853,1029,829,162.0,3,1,2020-10-25 12:10:00
32854,1029,847,0.0,20,0,2020-10-25 12:10:00
32855,1029,19,18.0,13,0,2020-10-25 12:10:00
32856,1030,807,10.0,15,0,2020-11-01 12:10:00
32857,1030,7,4.0,16,0,2020-11-01 12:10:00
32858,1030,829,162.0,3,1,2020-11-01 12:10:00
32859,1030,816,95.0,4,0,2020-11-01 12:10:00
32860,1030,839,57.0,11,0,2020-11-01 12:10:00
32861,1030,824,1.0,19,0,2020-11-01 12:10:00
32862,1030,153,2.0,18,0,2020-11-01 12:10:00
32863,1030,845,0.0,21,0,2020-11-01 12:10:00
32864,1030,846,64.0,9,0,2020-11-01 12:10:00
32865,1030,825,26.0,13,0,2020-11-01 12:10:00
32866,1030,19,18.0,14,0,2020-11-01 12:10:00
32867,1030,847,0.0,20,0,2020-11-01 12:10:00
32868,1030,838,40.0,12,0,2020-11-01 12:10:00
32869,1030,452,63.0,10,1,2020-11-01 12:10:00
32870,1030,814,82.0,6,0,2020-11-01 12:10:00
32871,1030,831,65.0,8,0,2020-11-01 12:10:00
32872,1030,0,282.0,1,9,2020-11-01 12:10:00
32873,1030,844,69.0,7,0,2020-11-01 12:10:00
32874,1030,842,85.0,5,0,2020-11-01 12:10:00
32875,1030,821,197.0,2,2,2020-11-01 12:10:00
32876,1030,840,4.0,17,0,2020-11-01 12:10:00
32877,1031,831,75.0,7,0,2020-11-15 10:10:00
32878,1031,452,63.0,10,1,2020-11-15 10:10:00
32879,1031,814,100.0,4,0,2020-11-15 10:10:00
32880,1031,0,307.0,1,10,2020-11-15 10:10:00
32881,1031,19,33.0,13,0,2020-11-15 10:10:00
32882,1031,842,97.0,5,0,2020-11-15 10:10:00
32883,1031,821,197.0,2,2,2020-11-15 10:10:00
32884,1031,838,40.0,12,0,2020-11-15 10:10:00
32885,1031,844,74.0,8,0,2020-11-15 10:10:00
32886,1031,840,4.0,17,0,2020-11-15 10:10:00
32887,1031,829,170.0,3,1,2020-11-15 10:10:00
32888,1031,847,0.0,20,0,2020-11-15 10:10:00
32889,1031,825,26.0,14,0,2020-11-15 10:10:00
32890,1031,846,70.0,9,0,2020-11-15 10:10:00
32891,1031,7,4.0,16,0,2020-11-15 10:10:00
32892,1031,845,0.0,21,0,2020-11-15 10:10:00
32893,1031,153,2.0,18,0,2020-11-15 10:10:00
32894,1031,824,1.0,19,0,2020-11-15 10:10:00
32895,1031,839,59.0,11,0,2020-11-15 10:10:00
32896,1031,816,96.0,6,0,2020-11-15 10:10:00
32897,1031,807,10.0,15,0,2020-11-15 10:10:00
32898,1032,838,42.0,12,0,2020-11-29 14:10:00
32899,1032,452,71.0,10,1,2020-11-29 14:10:00
32900,1032,814,100.0,5,0,2020-11-29 14:10:00
32901,1032,842,98.0,6,0,2020-11-29 14:10:00
32902,1032,0,332.0,1,11,2020-11-29 14:10:00
32903,1032,844,86.0,7,0,2020-11-29 14:10:00
32904,1032,840,4.0,17,0,2020-11-29 14:10:00
32905,1032,831,85.0,8,0,2020-11-29 14:10:00
32906,1032,19,33.0,13,0,2020-11-29 14:10:00
32907,1032,845,0.0,21,0,2020-11-29 14:10:00
32908,1032,825,26.0,14,0,2020-11-29 14:10:00
32909,1032,846,85.0,9,0,2020-11-29 14:10:00
32910,1032,7,4.0,16,0,2020-11-29 14:10:00
32911,1032,153,2.0,18,0,2020-11-29 14:10:00
32912,1032,824,1.0,19,0,2020-11-29 14:10:00
32913,1032,839,59.0,11,0,2020-11-29 14:10:00
32914,1032,816,102.0,4,0,2020-11-29 14:10:00
32915,1032,829,189.0,3,1,2020-11-29 14:10:00
32916,1032,807,10.0,15,0,2020-11-29 14:10:00
32917,1032,847,0.0,20,0,2020-11-29 14:10:00
32918,1032,821,201.0,2,2,2020-11-29 14:10:00
32919,1033,807,10.0,15,0,2020-12-06 17:10:00
32920,1033,847,0.0,21,0,2020-12-06 17:10:00
32921,1033,848,0.0,23,0,2020-12-06 17:10:00
32922,1033,816,112.0,5,0,2020-12-06 17:10:00
32923,1033,839,74.0,10,0,2020-12-06 17:10:00
32924,1033,824,1.0,20,0,2020-12-06 17:10:00
32925,1033,153,2.0,19,0,2020-12-06 17:10:00
32926,1033,845,3.0,18,0,2020-12-06 17:10:00
32927,1033,7,4.0,16,0,2020-12-06 17:10:00
32928,1033,846,93.0,8,0,2020-12-06 17:10:00
32929,1033,825,32.0,14,0,2020-12-06 17:10:00
32930,1033,849,0.0,22,0,2020-12-06 17:10:00
32931,1033,829,189.0,3,1,2020-12-06 17:10:00
32932,1033,840,4.0,17,0,2020-12-06 17:10:00
32933,1033,838,60.0,12,0,2020-12-06 17:10:00
32934,1033,452,71.0,11,1,2020-12-06 17:10:00
32935,1033,814,125.0,4,1,2020-12-06 17:10:00
32936,1033,831,97.0,7,0,2020-12-06 17:10:00
32937,1033,0,332.0,1,11,2020-12-06 17:10:00
32938,1033,844,87.0,9,0,2020-12-06 17:10:00
32939,1033,842,98.0,6,0,2020-12-06 17:10:00
32940,1033,821,205.0,2,2,2020-12-06 17:10:00
32941,1033,19,33.0,13,0,2020-12-06 17:10:00
32942,1034,844,97.0,9,0,2020-12-13 13:10:00
32943,1034,846,105.0,7,0,2020-12-13 13:10:00
32944,1034,7,4.0,16,0,2020-12-13 13:10:00
32945,1034,849,0.0,22,0,2020-12-13 13:10:00
32946,1034,842,98.0,8,0,2020-12-13 13:10:00
32947,1034,821,223.0,2,2,2020-12-13 13:10:00
32948,1034,839,75.0,11,0,2020-12-13 13:10:00
32949,1034,840,4.0,17,0,2020-12-13 13:10:00
32950,1034,848,0.0,23,0,2020-12-13 13:10:00
32951,1034,153,2.0,19,0,2020-12-13 13:10:00
32952,1034,452,75.0,10,1,2020-12-13 13:10:00
32953,1034,831,105.0,6,0,2020-12-13 13:10:00
32954,1034,807,10.0,15,0,2020-12-13 13:10:00
32955,1034,0,347.0,1,11,2020-12-13 13:10:00
32956,1034,814,125.0,4,1,2020-12-13 13:10:00
32957,1034,838,62.0,12,0,2020-12-13 13:10:00
32958,1034,19,33.0,13,0,2020-12-13 13:10:00
