qualifyId,raceId,driverId,constructorId,number,position,date
8547,1027,452,209,10,9,2020-09-26 11:10:00
8548,1027,844,0,4,8,2020-09-26 11:10:00
8549,1027,838,3,31,7,2020-09-26 11:10:00
8550,1027,831,0,55,6,2020-09-26 11:10:00
8551,1027,816,3,3,5,2020-09-26 11:10:00
8552,1027,814,208,11,4,2020-09-26 11:10:00
8553,1027,821,129,77,3,2020-09-26 11:10:00
8554,1027,842,5,16,11,2020-09-26 11:10:00
8555,1027,0,129,44,1,2020-09-26 11:10:00
8556,1028,840,49,99,14,2020-10-10 13:10:00
8557,1028,824,207,20,15,2020-10-10 13:10:00
8558,1028,153,207,8,16,2020-10-10 13:10:00
8559,1028,825,209,26,13,2020-10-10 13:10:00
8560,1028,847,2,6,18,2020-10-10 13:10:00
8561,1028,7,49,7,19,2020-10-10 13:10:00
8562,1028,807,208,27,20,2020-10-10 13:10:00
8563,1028,845,2,63,17,2020-10-10 13:10:00
8564,1028,452,209,10,12,2020-10-10 13:10:00
8565,1028,821,129,77,1,2020-10-10 13:10:00
8566,1028,831,0,55,10,2020-10-10 13:10:00
8567,1028,19,5,5,11,2020-10-10 13:10:00
8568,1028,829,8,33,3,2020-10-10 13:10:00
8569,1028,842,5,16,4,2020-10-10 13:10:00
8570,1028,846,8,23,5,2020-10-10 13:10:00
8571,1028,0,129,44,2,2020-10-10 13:10:00
8572,1028,838,3,31,7,2020-10-10 13:10:00
8573,1028,844,0,4,8,2020-10-10 13:10:00
8574,1028,814,208,11,9,2020-10-10 13:10:00
8575,1028,816,3,3,6,2020-10-10 13:10:00
8576,1029,847,2,6,20,2020-10-24 12:10:00
8577,1029,824,207,20,19,2020-10-24 12:10:00
8578,1029,825,209,26,13,2020-10-24 12:10:00
8579,1029,840,49,99,17,2020-10-24 12:10:00
8580,1029,7,49,7,16,2020-10-24 12:10:00
8581,1029,19,5,5,15,2020-10-24 12:10:00
8582,1029,845,2,63,14,2020-10-24 12:10:00
8583,1029,0,129,44,1,2020-10-24 12:10:00
8584,1029,153,207,8,18,2020-10-24 12:10:00
8585,1029,829,8,33,3,2020-10-24 12:10:00
8586,1029,839,208,18,12,2020-10-24 12:10:00
8587,1029,838,3,31,11,2020-10-24 12:10:00
8588,1029,816,3,3,10,2020-10-24 12:10:00
8589,1029,452,209,10,9,2020-10-24 12:10:00
8590,1029,821,129,77,2,2020-10-24 12:10:00
8591,1029,831,0,55,7,2020-10-24 12:10:00
8592,1029,846,8,23,6,2020-10-24 12:10:00
8593,1029,814,208,11,5,2020-10-24 12:10:00
8594,1029,842,5,16,4,2020-10-24 12:10:00
8595,1029,844,0,4,8,2020-10-24 12:10:00
8596,1030,845,2,63,13,2020-10-31 12:10:00
8597,1030,840,49,99,20,2020-10-31 12:10:00
8598,1030,847,2,6,19,2020-10-31 12:10:00
8599,1030,7,49,7,18,2020-10-31 12:10:00
8600,1030,824,207,20,17,2020-10-31 12:10:00
8601,1030,153,207,8,16,2020-10-31 12:10:00
8602,1030,839,208,18,15,2020-10-31 12:10:00
8603,1030,19,5,5,14,2020-10-31 12:10:00
8604,1030,838,3,31,12,2020-10-31 12:10:00
8605,1030,814,208,11,11,2020-10-31 12:10:00
8606,1030,831,0,55,10,2020-10-31 12:10:00
8607,1030,0,129,44,2,2020-10-31 12:10:00
8608,1030,829,8,33,3,2020-10-31 12:10:00
8609,1030,452,209,10,4,2020-10-31 12:10:00
8610,1030,816,3,3,5,2020-10-31 12:10:00
8611,1030,821,129,77,1,2020-10-31 12:10:00
8612,1030,842,5,16,7,2020-10-31 12:10:00
8613,1030,825,209,26,8,2020-10-31 12:10:00
8614,1030,844,0,4,9,2020-10-31 12:10:00
8615,1030,846,8,23,6,2020-10-31 12:10:00
8616,1031,831,0,55,13,2020-11-14 10:10:00
8617,1031,847,2,6,20,2020-11-14 10:10:00
8618,1031,153,207,8,19,2020-11-14 10:10:00
8619,1031,845,2,63,18,2020-11-14 10:10:00
8620,1031,825,209,26,17,2020-11-14 10:10:00
8621,1031,824,207,20,16,2020-11-14 10:10:00
8622,1031,452,209,10,15,2020-11-14 10:10:00
8623,1031,842,5,16,14,2020-11-14 10:10:00
8624,1031,19,5,5,12,2020-11-14 10:10:00
8625,1031,844,0,4,11,2020-11-14 10:10:00
8626,1031,840,49,99,10,2020-11-14 10:10:00
8627,1031,829,8,33,2,2020-11-14 10:10:00
8628,1031,814,208,11,3,2020-11-14 10:10:00
8629,1031,846,8,23,4,2020-11-14 10:10:00
8630,1031,816,3,3,5,2020-11-14 10:10:00
8631,1031,839,208,18,1,2020-11-14 10:10:00
8632,1031,838,3,31,7,2020-11-14 10:10:00
8633,1031,7,49,7,8,2020-11-14 10:10:00
8634,1031,821,129,77,9,2020-11-14 10:10:00
8635,1031,0,129,44,6,2020-11-14 10:10:00
8636,1032,845,2,63,14,2020-11-28 14:10:00
8637,1032,847,2,6,20,2020-11-28 14:10:00
8638,1032,153,207,8,19,2020-11-28 14:10:00
8639,1032,824,207,20,18,2020-11-28 14:10:00
8640,1032,7,49,7,17,2020-11-28 14:10:00
8641,1032,840,49,99,16,2020-11-28 14:10:00
8642,1032,831,0,55,15,2020-11-28 14:10:00
8643,1032,839,208,18,13,2020-11-28 14:10:00
8644,1032,842,5,16,12,2020-11-28 14:10:00
8645,1032,821,129,77,2,2020-11-28 14:10:00
8646,1032,825,209,26,10,2020-11-28 14:10:00
8647,1032,844,0,4,9,2020-11-28 14:10:00
8648,1032,452,209,10,8,2020-11-28 14:10:00
8649,1032,838,3,31,7,2020-11-28 14:10:00
8650,1032,816,3,3,6,2020-11-28 14:10:00
8651,1032,814,208,11,5,2020-11-28 14:10:00
8652,1032,846,8,23,4,2020-11-28 14:10:00
8653,1032,829,8,33,3,2020-11-28 14:10:00
8654,1032,19,5,5,11,2020-11-28 14:10:00
8655,1032,0,129,44,1,2020-11-28 14:10:00
8656,1033,840,49,99,14,2020-12-05 17:10:00
8657,1033,844,0,4,15,2020-12-05 17:10:00
8658,1033,824,207,20,16,2020-12-05 17:10:00
8659,1033,19,5,5,13,2020-12-05 17:10:00
8660,1033,849,2,89,18,2020-12-05 17:10:00
8661,1033,7,49,7,19,2020-12-05 17:10:00
8662,1033,848,207,51,20,2020-12-05 17:10:00
8663,1033,847,2,6,17,2020-12-05 17:10:00
8664,1033,846,8,23,12,2020-12-05 17:10:00
8665,1033,838,3,31,11,2020-12-05 17:10:00
8666,1033,839,208,18,10,2020-12-05 17:10:00
8667,1033,845,129,63,2,2020-12-05 17:10:00
8668,1033,829,8,33,3,2020-12-05 17:10:00
8669,1033,842,5,16,4,2020-12-05 17:10:00
8670,1033,814,208,11,5,2020-12-05 17:10:00
8671,1033,821,129,77,1,2020-12-05 17:10:00
8672,1033,816,3,3,7,2020-12-05 17:10:00
8673,1033,831,0,55,8,2020-12-05 17:10:00
8674,1033,452,209,10,9,2020-12-05 17:10:00
8675,1033,825,209,26,6,2020-12-05 17:10:00
8676,1034,19,5,5,13,2020-12-12 13:10:00
8677,1034,847,2,6,20,2020-12-12 13:10:00
8678,1034,848,207,51,19,2020-12-12 13:10:00
8679,1034,845,2,63,18,2020-12-12 13:10:00
8680,1034,824,207,20,17,2020-12-12 13:10:00
8681,1034,7,49,7,16,2020-12-12 13:10:00
8682,1034,814,208,11,15,2020-12-12 13:10:00
8683,1034,840,49,99,14,2020-12-12 13:10:00
8684,1034,816,3,3,12,2020-12-12 13:10:00
8685,1034,838,3,31,11,2020-12-12 13:10:00
8686,1034,452,209,10,10,2020-12-12 13:10:00
8687,1034,829,8,33,1,2020-12-12 13:10:00
8688,1034,0,129,44,3,2020-12-12 13:10:00
8689,1034,844,0,4,4,2020-12-12 13:10:00
8690,1034,846,8,23,5,2020-12-12 13:10:00
8691,1034,821,129,77,2,2020-12-12 13:10:00
8692,1034,825,209,26,7,2020-12-12 13:10:00
8693,1034,839,208,18,8,2020-12-12 13:10:00
8694,1034,842,5,16,9,2020-12-12 13:10:00
8695,1034,831,0,55,6,2020-12-12 13:10:00
8696,1035,7,49,7,14,2021-03-27 15:00:00
8697,1035,851,207,9,20,2021-03-27 15:00:00
8698,1035,852,207,47,19,2021-03-27 15:00:00
8699,1035,19,115,5,18,2021-03-27 15:00:00
8700,1035,847,2,6,17,2021-03-27 15:00:00
8701,1035,838,210,31,16,2021-03-27 15:00:00
8702,1035,845,2,63,15,2021-03-27 15:00:00
8703,1035,850,209,22,13,2021-03-27 15:00:00
8704,1035,840,49,99,12,2021-03-27 15:00:00
8705,1035,829,8,33,1,2021-03-27 15:00:00
8706,1035,0,129,44,2,2021-03-27 15:00:00
8707,1035,821,129,77,3,2021-03-27 15:00:00
8708,1035,842,5,16,4,2021-03-27 15:00:00
8709,1035,452,209,10,5,2021-03-27 15:00:00
8710,1035,814,8,11,11,2021-03-27 15:00:00
8711,1035,844,0,4,7,2021-03-27 15:00:00
8712,1035,831,5,55,8,2021-03-27 15:00:00
8713,1035,3,210,14,9,2021-03-27 15:00:00
8714,1035,839,115,18,10,2021-03-27 15:00:00
8715,1035,816,0,3,6,2021-03-27 15:00:00
8716,1036,19,115,5,13,2021-04-17 13:00:00
8717,1036,850,209,22,20,2021-04-17 13:00:00
8718,1036,851,207,9,19,2021-04-17 13:00:00
8719,1036,852,207,47,18,2021-04-17 13:00:00
8720,1036,840,49,99,17,2021-04-17 13:00:00
8721,1036,7,49,7,16,2021-04-17 13:00:00
8722,1036,3,210,14,15,2021-04-17 13:00:00
8723,1036,847,2,6,14,2021-04-17 13:00:00
8724,1036,831,5,55,11,2021-04-17 13:00:00
8725,1036,821,129,77,8,2021-04-17 13:00:00
8726,1036,839,115,18,10,2021-04-17 13:00:00
8727,1036,838,210,31,9,2021-04-17 13:00:00
8728,1036,844,0,4,7,2021-04-17 13:00:00
8729,1036,816,0,3,6,2021-04-17 13:00:00
8730,1036,452,209,10,5,2021-04-17 13:00:00
8731,1036,842,5,16,4,2021-04-17 13:00:00
8732,1036,829,8,33,3,2021-04-17 13:00:00
8733,1036,814,8,11,2,2021-04-17 13:00:00
8734,1036,0,129,44,1,2021-04-17 13:00:00
8735,1036,845,2,63,12,2021-04-17 13:00:00
8736,1037,7,49,7,15,2021-05-01 14:00:00
8737,1037,850,209,22,14,2021-05-01 14:00:00
8738,1037,816,0,3,16,2021-05-01 14:00:00
8739,1037,3,210,14,13,2021-05-01 14:00:00
8740,1037,847,2,6,18,2021-05-01 14:00:00
8741,1037,852,207,47,19,2021-05-01 14:00:00
8742,1037,851,207,9,20,2021-05-01 14:00:00
8743,1037,839,115,18,17,2021-05-01 14:00:00
8744,1037,840,49,99,12,2021-05-01 14:00:00
8745,1037,845,2,63,11,2021-05-01 14:00:00
8746,1037,19,115,5,10,2021-05-01 14:00:00
8747,1037,821,129,77,1,2021-05-01 14:00:00
8748,1037,829,8,33,3,2021-05-01 14:00:00
8749,1037,814,8,11,4,2021-05-01 14:00:00
8750,1037,831,5,55,5,2021-05-01 14:00:00
8751,1037,0,129,44,2,2021-05-01 14:00:00
8752,1037,844,0,4,7,2021-05-01 14:00:00
8753,1037,842,5,16,8,2021-05-01 14:00:00
8754,1037,452,209,10,9,2021-05-01 14:00:00
8755,1037,838,210,31,6,2021-05-01 14:00:00
8756,1038,19,115,5,13,2021-05-08 13:00:00
8757,1038,851,207,9,20,2021-05-08 13:00:00
8758,1038,847,2,6,19,2021-05-08 13:00:00
8759,1038,852,207,47,18,2021-05-08 13:00:00
8760,1038,7,49,7,17,2021-05-08 13:00:00
8761,1038,850,209,22,16,2021-05-08 13:00:00
8762,1038,845,2,63,15,2021-05-08 13:00:00
8763,1038,840,49,99,14,2021-05-08 13:00:00
8764,1038,452,209,10,12,2021-05-08 13:00:00
8765,1038,839,115,18,11,2021-05-08 13:00:00
8766,1038,3,210,14,10,2021-05-08 13:00:00
8767,1038,0,129,44,1,2021-05-08 13:00:00
8768,1038,821,129,77,3,2021-05-08 13:00:00
8769,1038,842,5,16,4,2021-05-08 13:00:00
8770,1038,838,210,31,5,2021-05-08 13:00:00
8771,1038,829,8,33,2,2021-05-08 13:00:00
8772,1038,816,0,3,7,2021-05-08 13:00:00
8773,1038,814,8,11,8,2021-05-08 13:00:00
8774,1038,844,0,4,9,2021-05-08 13:00:00
8775,1038,831,5,55,6,2021-05-08 13:00:00
8776,1039,839,115,18,13,2021-05-22 13:00:00
8777,1039,851,207,9,19,2021-05-22 13:00:00
8778,1039,847,2,6,18,2021-05-22 13:00:00
8779,1039,3,210,14,17,2021-05-22 13:00:00
8780,1039,850,209,22,16,2021-05-22 13:00:00
8781,1039,845,2,63,15,2021-05-22 13:00:00
8782,1039,7,49,7,14,2021-05-22 13:00:00
8783,1039,816,0,3,12,2021-05-22 13:00:00
8784,1039,838,210,31,11,2021-05-22 13:00:00
8785,1039,840,49,99,10,2021-05-22 13:00:00
8786,1039,842,5,16,1,2021-05-22 13:00:00
8787,1039,821,129,77,3,2021-05-22 13:00:00
8788,1039,831,5,55,4,2021-05-22 13:00:00
8789,1039,844,0,4,5,2021-05-22 13:00:00
8790,1039,829,8,33,2,2021-05-22 13:00:00
8791,1039,0,129,44,7,2021-05-22 13:00:00
8792,1039,19,115,5,8,2021-05-22 13:00:00
8793,1039,814,8,11,9,2021-05-22 13:00:00
8794,1039,452,209,10,6,2021-05-22 13:00:00
8795,1040,816,0,3,13,2021-06-05 12:00:00
8796,1040,840,49,99,20,2021-06-05 12:00:00
8797,1040,839,115,18,19,2021-06-05 12:00:00
8798,1040,851,207,9,18,2021-06-05 12:00:00
8799,1040,852,207,47,17,2021-06-05 12:00:00
8800,1040,847,2,6,16,2021-06-05 12:00:00
8801,1040,845,2,63,15,2021-06-05 12:00:00
8802,1040,7,49,7,14,2021-06-05 12:00:00
8803,1040,838,210,31,12,2021-06-05 12:00:00
8804,1040,19,115,5,11,2021-06-05 12:00:00
8805,1040,821,129,77,10,2021-06-05 12:00:00
8806,1040,842,5,16,1,2021-06-05 12:00:00
8807,1040,829,8,33,3,2021-06-05 12:00:00
8808,1040,452,209,10,4,2021-06-05 12:00:00
8809,1040,831,5,55,5,2021-06-05 12:00:00
8810,1040,0,129,44,2,2021-06-05 12:00:00
8811,1040,814,8,11,7,2021-06-05 12:00:00
8812,1040,850,209,22,8,2021-06-05 12:00:00
8813,1040,3,210,14,9,2021-06-05 12:00:00
8814,1040,844,0,4,6,2021-06-05 12:00:00
8815,1041,845,2,63,14,2021-06-19 13:00:00
8816,1041,850,209,22,20,2021-06-19 13:00:00
8817,1041,839,115,18,19,2021-06-19 13:00:00
8818,1041,851,207,9,18,2021-06-19 13:00:00
8819,1041,7,49,7,17,2021-06-19 13:00:00
8820,1041,847,2,6,16,2021-06-19 13:00:00
8821,1041,852,207,47,15,2021-06-19 13:00:00
8822,1041,840,49,99,13,2021-06-19 13:00:00
8823,1041,19,115,5,12,2021-06-19 13:00:00
8824,1041,838,210,31,11,2021-06-19 13:00:00
8825,1041,829,8,33,1,2021-06-19 13:00:00
8826,1041,821,129,77,3,2021-06-19 13:00:00
8827,1041,814,8,11,4,2021-06-19 13:00:00
8828,1041,831,5,55,5,2021-06-19 13:00:00
8829,1041,0,129,44,2,2021-06-19 13:00:00
8830,1041,842,5,16,7,2021-06-19 13:00:00
8831,1041,844,0,4,8,2021-06-19 13:00:00
8832,1041,3,210,14,9,2021-06-19 13:00:00
8833,1041,816,0,3,10,2021-06-19 13:00:00
8834,1041,452,209,10,6,2021-06-19 13:00:00
8835,1042,816,0,3,13,2021-06-26 13:00:00
8836,1042,851,207,9,20,2021-06-26 13:00:00
8837,1042,852,207,47,19,2021-06-26 13:00:00
8838,1042,7,49,7,18,2021-06-26 13:00:00
8839,1042,838,210,31,17,2021-06-26 13:00:00
8840,1042,847,2,6,16,2021-06-26 13:00:00
8841,1042,840,49,99,15,2021-06-26 13:00:00
8842,1042,19,115,5,14,2021-06-26 13:00:00
8843,1042,831,5,55,12,2021-06-26 13:00:00
8844,1042,845,2,63,11,2021-06-26 13:00:00
8845,1042,839,115,18,10,2021-06-26 13:00:00
8846,1042,821,129,77,2,2021-06-26 13:00:00
8847,1042,0,129,44,3,2021-06-26 13:00:00
8848,1042,844,0,4,4,2021-06-26 13:00:00
8849,1042,814,8,11,5,2021-06-26 13:00:00
8850,1042,829,8,33,1,2021-06-26 13:00:00
8851,1042,842,5,16,7,2021-06-26 13:00:00
8852,1042,850,209,22,8,2021-06-26 13:00:00
8853,1042,3,210,14,9,2021-06-26 13:00:00
8854,1042,452,209,10,6,2021-06-26 13:00:00
8855,1043,816,0,3,13,2021-07-03 13:00:00
8856,1043,851,207,9,20,2021-07-03 13:00:00
8857,1043,852,207,47,19,2021-07-03 13:00:00
8858,1043,847,2,6,18,2021-07-03 13:00:00
8859,1043,838,210,31,17,2021-07-03 13:00:00
8860,1043,7,49,7,16,2021-07-03 13:00:00
8861,1043,840,49,99,15,2021-07-03 13:00:00
8862,1043,3,210,14,14,2021-07-03 13:00:00
8863,1043,831,5,55,11,2021-07-03 13:00:00
8864,1043,19,115,5,8,2021-07-03 13:00:00
8865,1043,839,115,18,10,2021-07-03 13:00:00
8866,1043,845,2,63,9,2021-07-03 13:00:00
8867,1043,829,8,33,1,2021-07-03 13:00:00
8868,1043,850,209,22,7,2021-07-03 13:00:00
8869,1043,452,209,10,6,2021-07-03 13:00:00
8870,1043,821,129,77,5,2021-07-03 13:00:00
8871,1043,0,129,44,4,2021-07-03 13:00:00
8872,1043,814,8,11,3,2021-07-03 13:00:00
8873,1043,844,0,4,2,2021-07-03 13:00:00
8874,1043,842,5,16,12,2021-07-03 13:00:00
8875,1044,840,49,99,14,2021-07-17 14:00:00
8876,1044,839,115,18,15,2021-07-17 14:00:00
8877,1044,850,209,22,16,2021-07-17 14:00:00
8878,1044,851,207,9,20,2021-07-17 14:00:00
8879,1044,847,2,6,18,2021-07-17 14:00:00
8880,1044,852,207,47,19,2021-07-17 14:00:00
8881,1044,838,210,31,13,2021-07-17 14:00:00
8882,1044,7,49,7,17,2021-07-17 14:00:00
8883,1044,452,209,10,12,2021-07-17 14:00:00
8884,1044,831,5,55,9,2021-07-17 14:00:00
8885,1044,19,115,5,10,2021-07-17 14:00:00
8886,1044,845,2,63,8,2021-07-17 14:00:00
8887,1044,816,0,3,7,2021-07-17 14:00:00
8888,1044,844,0,4,6,2021-07-17 14:00:00
8889,1044,814,8,11,5,2021-07-17 14:00:00
8890,1044,842,5,16,4,2021-07-17 14:00:00
8891,1044,821,129,77,3,2021-07-17 14:00:00
8892,1044,829,8,33,2,2021-07-17 14:00:00
8893,1044,0,129,44,1,2021-07-17 14:00:00
8894,1044,3,210,14,11,2021-07-17 14:00:00
8895,1045,831,5,55,15,2021-07-31 13:00:00
8896,1045,840,49,99,14,2021-07-31 13:00:00
8897,1045,850,209,22,16,2021-07-31 13:00:00
8898,1045,7,49,7,13,2021-07-31 13:00:00
8899,1045,847,2,6,18,2021-07-31 13:00:00
8900,1045,851,207,9,19,2021-07-31 13:00:00
8901,1045,852,207,47,20,2021-07-31 13:00:00
8902,1045,845,2,63,17,2021-07-31 13:00:00
8903,1045,839,115,18,12,2021-07-31 13:00:00
8904,1045,821,129,77,2,2021-07-31 13:00:00
8905,1045,19,115,5,10,2021-07-31 13:00:00
8906,1045,816,0,3,11,2021-07-31 13:00:00
8907,1045,829,8,33,3,2021-07-31 13:00:00
8908,1045,814,8,11,4,2021-07-31 13:00:00
8909,1045,452,209,10,5,2021-07-31 13:00:00
8910,1045,0,129,44,1,2021-07-31 13:00:00
8911,1045,842,5,16,7,2021-07-31 13:00:00
8912,1045,838,210,31,8,2021-07-31 13:00:00
8913,1045,3,210,14,9,2021-07-31 13:00:00
8914,1045,844,0,4,6,2021-07-31 13:00:00
8915,1046,831,5,55,13,2021-08-28 13:00:00
8916,1046,851,207,9,20,2021-08-28 13:00:00
8917,1046,7,49,7,19,2021-08-28 13:00:00
8918,1046,852,207,47,18,2021-08-28 13:00:00
8919,1046,850,209,22,17,2021-08-28 13:00:00
8920,1046,840,49,99,16,2021-08-28 13:00:00
8921,1046,839,115,18,15,2021-08-28 13:00:00
8922,1046,3,210,14,14,2021-08-28 13:00:00
8923,1046,847,2,6,12,2021-08-28 13:00:00
8924,1046,842,5,16,11,2021-08-28 13:00:00
8925,1046,844,0,4,10,2021-08-28 13:00:00
8926,1046,829,8,33,1,2021-08-28 13:00:00
8927,1046,0,129,44,3,2021-08-28 13:00:00
8928,1046,816,0,3,4,2021-08-28 13:00:00
8929,1046,19,115,5,5,2021-08-28 13:00:00
8930,1046,845,2,63,2,2021-08-28 13:00:00
8931,1046,814,8,11,7,2021-08-28 13:00:00
8932,1046,821,129,77,8,2021-08-28 13:00:00
8933,1046,838,210,31,9,2021-08-28 13:00:00
8934,1046,452,209,10,6,2021-08-28 13:00:00
8935,1047,847,2,6,14,2021-09-04 13:00:00
8936,1047,851,207,9,20,2021-09-04 13:00:00
8937,1047,852,207,47,19,2021-09-04 13:00:00
8938,1047,8,49,88,18,2021-09-04 13:00:00
8939,1047,19,115,5,17,2021-09-04 13:00:00
8940,1047,814,8,11,16,2021-09-04 13:00:00
8941,1047,850,209,22,15,2021-09-04 13:00:00
8942,1047,844,0,4,13,2021-09-04 13:00:00
8943,1047,839,115,18,12,2021-09-04 13:00:00
8944,1047,829,8,33,1,2021-09-04 13:00:00
8945,1047,0,129,44,2,2021-09-04 13:00:00
8946,1047,821,129,77,3,2021-09-04 13:00:00
8947,1047,452,209,10,4,2021-09-04 13:00:00
8948,1047,842,5,16,5,2021-09-04 13:00:00
8949,1047,845,2,63,11,2021-09-04 13:00:00
8950,1047,840,49,99,7,2021-09-04 13:00:00
8951,1047,838,210,31,8,2021-09-04 13:00:00
8952,1047,3,210,14,9,2021-09-04 13:00:00
8953,1047,816,0,3,10,2021-09-04 13:00:00
8954,1047,831,5,55,6,2021-09-04 13:00:00
8955,1048,3,210,14,13,2021-09-11 13:00:00
8956,1048,851,207,9,20,2021-09-11 13:00:00
8957,1048,8,49,88,19,2021-09-11 13:00:00
8958,1048,852,207,47,18,2021-09-11 13:00:00
8959,1048,850,209,22,17,2021-09-11 13:00:00
8960,1048,847,2,6,16,2021-09-11 13:00:00
8961,1048,845,2,63,15,2021-09-11 13:00:00
8962,1048,838,210,31,14,2021-09-11 13:00:00
8963,1048,19,115,5,11,2021-09-11 13:00:00
8964,1048,842,5,16,8,2021-09-11 13:00:00
8965,1048,840,49,99,10,2021-09-11 13:00:00
8966,1048,814,8,11,9,2021-09-11 13:00:00
8967,1048,831,5,55,7,2021-09-11 13:00:00
8968,1048,452,209,10,6,2021-09-11 13:00:00
8969,1048,816,0,3,5,2021-09-11 13:00:00
8970,1048,844,0,4,4,2021-09-11 13:00:00
8971,1048,829,8,33,3,2021-09-11 13:00:00
8972,1048,0,129,44,2,2021-09-11 13:00:00
8973,1048,821,129,77,1,2021-09-11 13:00:00
8974,1048,839,115,18,12,2021-09-11 13:00:00
8975,1049,842,5,16,15,2021-09-25 12:00:00
8976,1049,847,2,6,14,2021-09-25 12:00:00
8977,1049,7,49,7,16,2021-09-25 12:00:00
8978,1049,850,209,22,13,2021-09-25 12:00:00
8979,1049,840,49,99,18,2021-09-25 12:00:00
8980,1049,851,207,9,19,2021-09-25 12:00:00
8981,1049,829,8,33,20,2021-09-25 12:00:00
8982,1049,852,207,47,17,2021-09-25 12:00:00
8983,1049,452,209,10,12,2021-09-25 12:00:00
8984,1049,831,5,55,2,2021-09-25 12:00:00
8985,1049,838,210,31,10,2021-09-25 12:00:00
8986,1049,19,115,5,11,2021-09-25 12:00:00
8987,1049,845,2,63,3,2021-09-25 12:00:00
8988,1049,0,129,44,4,2021-09-25 12:00:00
8989,1049,816,0,3,5,2021-09-25 12:00:00
8990,1049,844,0,4,1,2021-09-25 12:00:00
8991,1049,821,129,77,7,2021-09-25 12:00:00
8992,1049,839,115,18,8,2021-09-25 12:00:00
8993,1049,814,8,11,9,2021-09-25 12:00:00
8994,1049,3,210,14,6,2021-09-25 12:00:00
8995,1050,838,210,31,12,2021-10-09 12:00:00
8996,1050,7,49,7,19,2021-10-09 12:00:00
8997,1050,840,49,99,18,2021-10-09 12:00:00
8998,1050,847,2,6,17,2021-10-09 12:00:00
8999,1050,816,0,3,16,2021-10-09 12:00:00
9000,1050,831,5,55,15,2021-10-09 12:00:00
9001,1050,852,207,47,14,2021-10-09 12:00:00
9002,1050,845,2,63,13,2021-10-09 12:00:00
9003,1050,19,115,5,11,2021-10-09 12:00:00
9004,1050,851,207,9,20,2021-10-09 12:00:00
9005,1050,839,115,18,9,2021-10-09 12:00:00
9006,1050,0,129,44,1,2021-10-09 12:00:00
9007,1050,821,129,77,2,2021-10-09 12:00:00
9008,1050,829,8,33,3,2021-10-09 12:00:00
9009,1050,842,5,16,4,2021-10-09 12:00:00
9010,1050,850,209,22,10,2021-10-09 12:00:00
9011,1050,3,210,14,6,2021-10-09 12:00:00
9012,1050,814,8,11,7,2021-10-09 12:00:00
9013,1050,844,0,4,8,2021-10-09 12:00:00
9014,1050,452,209,10,5,2021-10-09 12:00:00
9015,1051,838,210,31,11,2021-10-23 19:00:00
9016,1051,852,207,47,19,2021-10-23 19:00:00
9017,1051,7,49,7,18,2021-10-23 19:00:00
9018,1051,847,2,6,17,2021-10-23 19:00:00
9019,1051,839,115,18,16,2021-10-23 19:00:00
9020,1051,845,2,63,15,2021-10-23 19:00:00
9021,1051,3,210,14,14,2021-10-23 19:00:00
9022,1051,840,49,99,13,2021-10-23 19:00:00
9023,1051,19,115,5,12,2021-10-23 19:00:00
9024,1051,851,207,9,20,2021-10-23 19:00:00
9025,1051,850,209,22,10,2021-10-23 19:00:00
9026,1051,844,0,4,8,2021-10-23 19:00:00
9027,1051,816,0,3,7,2021-10-23 19:00:00
9028,1051,831,5,55,6,2021-10-23 19:00:00
9029,1051,842,5,16,5,2021-10-23 19:00:00
9030,1051,821,129,77,4,2021-10-23 19:00:00
9031,1051,814,8,11,3,2021-10-23 19:00:00
9032,1051,0,129,44,2,2021-10-23 19:00:00
9033,1051,829,8,33,1,2021-10-23 19:00:00
9034,1051,452,209,10,9,2021-10-23 19:00:00
9035,1052,845,2,63,13,2021-11-06 19:00:00
9036,1052,840,49,99,14,2021-11-06 19:00:00
9037,1052,838,210,31,15,2021-11-06 19:00:00
9038,1052,7,49,7,12,2021-11-06 19:00:00
9039,1052,847,2,6,17,2021-11-06 19:00:00
9040,1052,852,207,47,18,2021-11-06 19:00:00
9041,1052,851,207,9,19,2021-11-06 19:00:00
9042,1052,3,210,14,16,2021-11-06 19:00:00
9043,1052,19,115,5,11,2021-11-06 19:00:00
9044,1052,839,115,18,20,2021-11-06 19:00:00
9045,1052,850,209,22,9,2021-11-06 19:00:00
9046,1052,821,129,77,1,2021-11-06 19:00:00
9047,1052,0,129,44,2,2021-11-06 19:00:00
9048,1052,829,8,33,3,2021-11-06 19:00:00
9049,1052,814,8,11,4,2021-11-06 19:00:00
9050,1052,844,0,4,10,2021-11-06 19:00:00
9051,1052,831,5,55,6,2021-11-06 19:00:00
9052,1052,816,0,3,7,2021-11-06 19:00:00
9053,1052,842,5,16,8,2021-11-06 19:00:00
9054,1052,452,209,10,5,2021-11-06 19:00:00
9055,1053,851,207,9,20,2021-11-13 17:00:00
9056,1053,852,207,47,19,2021-11-13 17:00:00
9057,1053,845,2,63,18,2021-11-13 17:00:00
9058,1053,847,2,6,17,2021-11-13 17:00:00
9059,1053,839,115,18,16,2021-11-13 17:00:00
9060,1053,840,49,99,15,2021-11-13 17:00:00
9061,1053,7,49,7,14,2021-11-13 17:00:00
9062,1053,19,115,5,12,2021-11-13 17:00:00
9063,1053,838,210,31,11,2021-11-13 17:00:00
